Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
04/17/2018 12:00:00 AM,ANTIOQUIA,RIONEGRO,Martes,12/31/1899 02:30:00 PM,LAS PLAYAS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,615,000",1
04/17/2018 12:00:00 AM,ANTIOQUIA,SABANETA,Martes,12/31/1899 02:40:00 PM,PRADOS DE SABANETA,URBANA,ESTABLECIMIENTO EDUCATIVO,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"5,631,000",1
04/17/2018 12:00:00 AM,ANTIOQUIA,SAN FRANCISCO,Martes,12/31/1899 12:00:00 AM,YERBALES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"5,652,000",1
04/17/2018 12:00:00 AM,ANTIOQUIA,TITIRIBÍ,Martes,12/31/1899 06:00:00 AM,FALDA DEL CAUCA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"5,809,000",1
04/17/2018 12:00:00 AM,ANTIOQUIA,TURBO,Martes,12/31/1899 12:00:00 PM,CGTO. EL TRES,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,PRIMARIA,"5,837,000",1
04/17/2018 12:00:00 AM,ARAUCA,SARAVENA,Martes,12/31/1899 01:00:00 PM,VEREDA LA UNION,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"81,736,000",1
04/17/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,12/31/1899 12:00:00 AM,LAS TORRES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"8,001,000",1
04/17/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,12/31/1899 02:00:00 PM,LA PRADERA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"8,001,000",1
04/17/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,12/31/1899 07:30:00 PM,LA FLORIDA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"8,001,000",1
04/17/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,12/31/1899 11:00:00 AM,LAS TORRES,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,38,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"8,001,000",1
04/17/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,Martes,12/31/1899 03:30:00 PM,VILLA ESTADIO I,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,"8,758,000",1
04/17/2018 12:00:00 AM,BOYACÁ,RAMIRIQUÍ,Martes,12/31/1899 07:00:00 AM,VDA. CAICEDOS,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"15,599,000",1
04/17/2018 12:00:00 AM,BOYACÁ,TUNJA (CT),Martes,12/31/1899 11:00:00 AM,BARRIO PARAISO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"15,001,000",1
04/17/2018 12:00:00 AM,CALDAS,MANIZALES (CT),Martes,12/31/1899 12:00:00 AM,COMUNEROS,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"17,001,000",1
04/17/2018 12:00:00 AM,CALDAS,SALAMINA,Martes,12/31/1899 05:00:00 PM,CENTRO,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,"17,653,000",1
04/17/2018 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Martes,12/31/1899 05:17:00 PM,VDA. ALTO CACAO,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"18,753,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 10:50:00 AM,EL AMPARO E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 04:17:00 PM,URB. SURAMERICANA E-4,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,20,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,CUNDINAMARCA E-16,URBANA,ENTIDAD PUBLICA / ESTATAL,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,SUMAPAZ E-20,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,TIBABUYES E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 09:00:00 PM,LA TRINIDAD E-16,URBANA,CLINICAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,21,FEMENINO,-,COLOMBIA,NO REPORTA,-,-,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 06:00:00 PM,LUCERO SUR BAJO E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,GUACAMAYAS III E-4,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,SUBA CENTRO E-11,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 03:00:00 PM,LAS MARGARITAS E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 09:00:00 PM,EL MOCHUELO ORIENTAL E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 06:30:00 PM,URB. SANTA LUCIA E-6,URBANA,ESTACION TRANSMILENIO SANTA LUCIA,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 09:10:00 PM,DIANA TURBAY E-18,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,BELLA SUIZA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",4
04/17/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12/31/1899 12:00:00 AM,SUCRE E-2,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"11,001,000",1
04/17/2018 12:00:00 AM,CUNDINAMARCA,RICAURTE,Martes,12/31/1899 11:00:00 AM,VER.EL PORTAL,RURAL,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"25,612,000",1
04/17/2018 12:00:00 AM,GUAINÍA,INÍRIDA (CT),Martes,12/31/1899 12:47:00 PM,LIBERTADORES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"94,001,000",1
04/17/2018 12:00:00 AM,HUILA,NEIVA (CT),Martes,12/31/1899 08:05:00 PM,TIMANCO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"41,001,000",1
04/17/2018 12:00:00 AM,HUILA,NEIVA (CT),Martes,12/31/1899 01:00:00 AM,PUERTA DEL SOL,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"41,001,000",1
04/17/2018 12:00:00 AM,HUILA,PITALITO,Martes,12/31/1899 11:00:00 AM,LOS PINOS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"41,551,000",1
04/17/2018 12:00:00 AM,HUILA,PITALITO,Martes,12/31/1899 12:00:00 AM,LOS PINOS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"41,551,000",1
04/17/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Martes,12/31/1899 08:30:00 PM,TEJARES DEL LIBERTADOR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,"47,001,000",1
04/17/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Martes,12/31/1899 05:00:00 PM,20 DE OCTUBRE,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,"47,001,000",1
04/17/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Martes,12/31/1899 10:30:00 AM,17 DE DICIEMBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"47,001,000",1
04/17/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Martes,12/31/1899 04:00:00 PM,ROSA BLANCA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"50,001,000",1
04/17/2018 12:00:00 AM,NARIÑO,PASTO (CT),Martes,12/31/1899 12:00:00 AM,PALERMO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"52,001,000",2
04/17/2018 12:00:00 AM,NARIÑO,PASTO (CT),Martes,12/31/1899 09:00:00 AM,ESMERALDA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"52,001,000",1
04/17/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,12/31/1899 03:00:00 PM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"54,001,000",1
04/17/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,12/31/1899 03:00:00 PM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"54,001,000",1
04/17/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,12/31/1899 08:00:00 AM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"54,001,000",1
04/17/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,12/31/1899 08:00:00 AM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"54,001,000",1
04/17/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,12/31/1899 08:00:00 AM,BARRIO LA LIBERTAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"54,001,000",1
04/17/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,12/31/1899 06:00:00 PM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"54,001,000",2
04/17/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Martes,12/31/1899 12:00:00 AM,FRAYLES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,ANALFABETA,"66,170,000",1
04/17/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Martes,12/31/1899 05:00:00 PM,MILAN,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"66,170,000",1
04/17/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Martes,12/31/1899 05:00:00 PM,MILAN,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"66,170,000",1
04/17/2018 12:00:00 AM,RISARALDA,LA VIRGINIA,Martes,12/31/1899 12:00:00 AM,SAN FERNANDO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"66,400,000",1
04/17/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Martes,12/31/1899 11:02:00 AM,PUEBLITO PAISA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"66,001,000",1
04/17/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Martes,12/31/1899 11:17:00 AM,VILLA MERY,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"66,001,000",1
04/17/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Martes,12/31/1899 12:00:00 AM,COROCITO,URBANA,VEHICULO,SIN EMPLEO DE ARMAS,CONDUCTOR VEHICULO,PASAJERO VEHICULO,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"66,001,000",1
04/17/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Martes,12/31/1899 11:40:00 AM,CIUDAD VENECIA,URBANA,APARTAMENTO,ARMA DE FUEGO,A PIE,A PIE,27,FEMENINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,"68,001,000",1
04/17/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Martes,12/31/1899 09:00:00 AM,DANGOND,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"68,001,000",1
04/17/2018 12:00:00 AM,SANTANDER,FLORIDABLANCA,Martes,12/31/1899 08:30:00 AM,SANTA CATALINA,URBANA,APARTAMENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"68,276,000",1
04/17/2018 12:00:00 AM,SANTANDER,FLORIDABLANCA,Martes,12/31/1899 05:45:00 AM,SANTA ANA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"68,276,000",1
04/17/2018 12:00:00 AM,SANTANDER,MOLAGAVITA,Martes,12/31/1899 03:30:00 PM,VRDA  CANEY,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,AMA DE CASA,NO REPORTADA,SECUNDARIA,"68,468,000",1
04/17/2018 12:00:00 AM,SANTANDER,PIEDECUESTA,Martes,12/31/1899 08:30:00 AM,SAN ANTONIO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"68,547,000",1
04/17/2018 12:00:00 AM,TOLIMA,CHAPARRAL,Martes,12/31/1899 12:00:00 AM,VRDA. LAS TAPIAS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"73,168,000",1
04/17/2018 12:00:00 AM,VALLE,BUENAVENTURA,Martes,12/31/1899 04:00:00 PM,GRAN COLOMBIANA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"76,109,000",1
04/17/2018 12:00:00 AM,VALLE,CAICEDONIA,Martes,12/31/1899 09:00:00 PM,VALLE DEL CAUCA,URBANA,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,ANALFABETA,"76,122,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 11:00:00 AM,LOS LIBERTADORES E3,URBANA,DENTRO DE LA VIVIENDA,ESCOPOLAMINA,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 07:40:00 AM,SILOE E20,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 07:40:00 AM,SILOE E20,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 08:00:00 AM,CRISTOBAL COLON E10,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 12:00:00 PM,ALTO JORDAN E18,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 10:00:00 AM,SECTOR ALTO LOS CHORROS E18,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,ANALFABETA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 11:00:00 AM,EL POBLADO II E13,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,CALI (CT),Martes,12/31/1899 05:00:00 AM,LOS ALCAZARES E6,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"76,001,000",1
04/17/2018 12:00:00 AM,VALLE,DAGUA,Martes,12/31/1899 09:00:00 PM,Vereda La Victoria,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,"76,233,000",1
04/17/2018 12:00:00 AM,VALLE,PALMIRA,Martes,12/31/1899 08:00:00 AM,HAROLD EDER,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,520,000",1
04/17/2018 12:00:00 AM,VALLE,PALMIRA,Martes,12/31/1899 07:30:00 AM,MANTE CLARO (ROZO),URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"76,520,000",1
04/17/2018 12:00:00 AM,VALLE,TULUÁ,Martes,12/31/1899 12:00:00 AM,Alameda,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"76,834,000",1
04/17/2018 12:00:00 AM,VALLE,YUMBO,Martes,12/31/1899 08:00:00 AM,JORGE ELIECER GAITAN E25,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"76,892,000",1
04/18/2018 12:00:00 AM,ANTIOQUIA,DABEIBA,Miércoles,12/31/1899 12:00:00 PM,LA ARENERA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"5,234,000",1
04/18/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,Miércoles,12/31/1899 05:15:00 PM,ASTURIAS,URBANA,ESTABLECIMIENTO EDUCATIVO,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"5,360,000",1
04/18/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,Miércoles,12/31/1899 07:00:00 PM,SAN FRANCISCO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"5,360,000",1
04/18/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,12/31/1899 03:00:00 PM,AGUAS FRIAS C-16,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"5,001,000",1
